"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"21123","5","112","75","0","2023","1","N",4,0,0,0,0,0,0,0,"N",5.57,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21125","5","112","75","0","2023","1","N",3,0,0,0,0,0,0,0,"N",0.71,0,0,0,0,0,0,0,"N",2,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21137","5","112","75","0","2023","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21139","5","112","75","0","2023","1","",3,7,7,7,50590,41290,127,556,"",5.33,1.45,1.45,1.39,1.22,1.02,0.40,0.85,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21141","5","112","75","0","2023","1","",6,6,6,6,47275,41574,313,606,"",3.40,0.38,0.38,0.38,0.34,0.28,0.45,0.90,"",1,20.0,2,50.0,2,50.0,2,50.0,7409,18.6,7709,22.8,-420,-57.3,-161,-21.0
"21143","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",1.54,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21145","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",0.30,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21149","5","112","75","0","2023","1","",9,194,192,193,2080235,1721584,4834,829,"",15.47,63.36,62.64,62.23,103.87,79.94,60.76,1.65,"N",2,28.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21151","5","112","75","0","2023","1","",7,14,15,16,118483,93932,227,608,"",1.04,0.23,0.25,0.26,0.25,0.21,0.13,1.00,"",0,0.0,-4,-22.2,-2,-11.8,0,0.0,-8316,-6.6,-7713,-7.6,-1468,-86.6,34,5.9
"21155","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",1.66,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21157","1","112","75","0","2023","1","",1,8,8,8,200048,0,0,1924,"",6046.40,6471.84,6492.53,6340.74,10508.36,0.00,0.00,1.63,"",0,0.0,-1,-11.1,-1,-11.1,-1,-11.1,17878,9.8,0,0.0,0,0.0,367,23.6
"21157","5","112","75","0","2023","1","N",6,0,0,0,0,0,0,0,"N",2.54,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21159","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",4.02,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21161","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",1.28,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21163","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21167","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",1.48,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21169","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",1.76,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21171","5","112","75","0","2023","1","",4,44,44,45,389757,362685,816,676,"",5.85,7.83,7.88,8.03,10.60,8.83,7.09,1.34,"",0,0.0,3,7.3,2,4.8,2,4.7,16299,4.4,30050,9.0,-1371,-62.7,-8,-1.2
"21173","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21177","5","112","75","0","2023","1","N",3,0,0,0,0,0,0,0,"N",1.74,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21179","5","112","75","0","2023","1","",3,7,6,6,51450,45731,1057,625,"",0.87,0.23,0.19,0.19,0.20,0.16,0.80,0.99,"",0,0.0,-8,-53.3,-9,-60.0,-7,-53.8,-126232,-71.0,-82124,-64.2,507,92.2,-329,-34.5
"21181","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",3.75,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21183","5","112","75","0","2023","1","",8,25,23,23,261308,236645,956,849,"",6.79,1.96,1.80,1.79,3.12,2.37,2.83,1.68,"",1,14.3,-57,-69.5,-55,-70.5,-54,-70.1,-817629,-75.8,-584120,-71.2,-17700,-94.9,-202,-19.2
"21185","5","112","75","0","2023","1","",10,81,91,90,1198386,848594,2126,1056,"",1.80,2.86,3.18,3.10,4.46,3.78,2.34,1.46,"",0,0.0,-10,-11.0,2,2.2,1,1.1,253129,26.8,123018,17.0,-4021,-65.4,245,30.2
"21187","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",2.47,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21193","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",0.45,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21199","5","112","75","0","2023","1","",6,28,28,29,239143,219783,1719,649,"",1.20,0.63,0.62,0.64,0.74,0.58,1.09,1.17,"N",1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21207","1","112","75","0","2023","1","",1,9,9,9,133601,0,0,1142,"",11696.12,13152.92,13298.73,13241.39,18863.65,0.00,0.00,1.43,"",0,0.0,0,0.0,0,0.0,0,0.0,-4959,-3.6,0,0.0,0,0.0,-42,-3.5
"21207","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",0.82,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21209","5","112","75","0","2023","1","",21,135,143,144,1504537,1248745,4068,823,"",5.23,2.62,2.74,2.74,2.86,2.27,1.73,1.06,"",0,0.0,7,5.5,5,3.6,8,5.9,181873,13.8,99405,8.6,-5462,-57.3,64,8.4
"21211","5","112","75","0","2023","1","",11,30,33,33,338752,289262,1098,814,"",3.07,1.11,1.22,1.20,1.51,1.17,1.15,1.28,"",0,0.0,-3,-9.1,-2,-5.7,-3,-8.3,-11918,-3.4,19113,7.1,-3256,-74.8,36,4.6
"21213","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",1.29,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21219","5","112","75","0","2023","1","N",4,0,0,0,0,0,0,0,"N",5.41,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21221","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",1.25,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21225","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",2.21,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21227","5","112","75","0","2023","1","",6,46,42,41,484938,358365,1901,868,"",0.51,0.39,0.35,0.34,0.48,0.35,0.31,1.33,"N",-1,-14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21229","5","112","75","0","2023","1","N",5,0,0,0,0,0,0,0,"N",6.08,0,0,0,0,0,0,0,"N",1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21231","5","112","75","0","2023","1","N",3,0,0,0,0,0,0,0,"N",2.81,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21233","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",1.46,0,0,0,0,0,0,0,"N",-2,-66.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21235","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",0.42,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"21239","5","112","75","0","2023","1","",37,241,244,240,2788261,2194687,13859,888,"",15.29,14.50,14.42,14.06,20.80,15.35,23.25,1.45,"",6,19.4,47,24.2,37,17.9,38,18.8,464951,20.0,425742,24.1,-5412,-28.1,-1,-0.1
"21999","5","112","75","0","2023","1","",6,4,4,4,43178,37700,85,830,"",0.47,0.07,0.07,0.07,0.05,0.05,0.02,0.75,"",-1,-14.3,0,0.0,0,0.0,0,0.0,1278,3.1,1200,3.3,-287,-77.2,24,3.0
"22000","5","112","55","0","2023","1","",175,744,773,895,8971787,5201147,50917,858,"",0.47,0.23,0.24,0.27,0.29,0.25,0.33,1.18,"",19,12.2,12,1.6,39,5.3,37,4.3,1643314,22.4,395921,8.2,3130,6.5,130,17.9
"22001","5","112","75","0","2023","1","N",3,0,0,0,0,0,0,0,"N",0.86,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22003","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",1.87,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22005","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",2,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22009","5","112","75","0","2023","1","N",8,0,0,0,0,0,0,0,"N",3.63,0,0,0,0,0,0,0,"N",1,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22011","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22013","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",1.30,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22015","5","112","75","0","2023","1","N",6,0,0,0,0,0,0,0,"N",0.70,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22017","5","112","75","0","2023","1","",7,9,9,9,61561,52597,1107,526,"",0.36,0.05,0.05,0.05,0.04,0.05,0.14,0.78,"N",2,40.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22019","5","112","75","0","2023","1","N",7,0,0,0,0,0,0,0,"N",0.49,0,0,0,0,0,0,0,"N",-1,-12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22023","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",4.82,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22027","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",2.93,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22029","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",1.70,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22031","5","112","75","0","2023","1","",9,31,31,28,330948,201112,701,849,"",5.86,2.28,2.24,1.93,2.24,2.12,0.82,1.04,"",0,0.0,1,3.3,-1,-3.1,-2,-6.7,25815,8.5,11958,6.3,-402,-36.4,84,11.0
"22033","5","112","75","0","2023","1","N",4,0,0,0,0,0,0,0,"N",0.09,0,0,0,0,0,0,0,"N",-1,-20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22037","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",2.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22039","5","112","75","0","2023","1","N",4,0,0,0,0,0,0,0,"N",2.56,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22041","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",1.70,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22045","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22047","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22049","5","112","75","0","2023","1","-",0,0,0,0,0,0,0,0,"N",0.00,0,0,0,0,0,0,0,"N",-1,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22051","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",0.05,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22053","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",1.01,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22055","5","112","75","0","2023","1","",7,10,9,5,78354,62004,1522,753,"",0.25,0.04,0.04,0.02,0.04,0.04,0.14,1.10,"",2,40.0,4,66.7,3,50.0,-1,-16.7,28523,57.2,25323,69.0,492,47.8,114,17.8
"22057","5","112","75","0","2023","1","",4,10,10,10,92929,65278,300,715,"",0.76,0.17,0.17,0.17,0.16,0.17,0.13,0.91,"",1,33.3,-4,-28.6,-4,-28.6,-1,-9.1,25823,38.5,7074,12.2,233,347.8,318,80.1
"22059","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",0.90,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22061","5","112","75","0","2023","1","",6,12,12,12,100125,76900,1109,642,"",1.65,0.38,0.37,0.37,0.43,0.43,0.92,1.15,"N",2,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22063","5","112","75","0","2023","1","N",4,0,0,0,0,0,0,0,"N",0.56,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22067","5","112","75","0","2023","1","N",3,0,0,0,0,0,0,0,"N",2.14,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22069","5","112","75","0","2023","1","",6,37,37,43,330670,216975,1609,652,"",2.35,1.49,1.46,1.69,1.94,1.56,1.30,1.25,"",1,20.0,20,117.6,21,131.2,-4,-8.5,-20702,-5.9,-34814,-13.8,240,17.5,-362,-35.7
"22071","5","112","75","0","2023","1","N",4,0,0,0,0,0,0,0,"N",0.10,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22073","5","112","75","0","2023","1","N",3,0,0,0,0,0,0,0,"N",0.24,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22075","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",0.48,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22077","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",1.59,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22079","5","112","75","0","2023","1","N",4,0,0,0,0,0,0,0,"N",0.41,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22081","5","112","75","0","2023","1","N",3,0,0,0,0,0,0,0,"N",6.48,0,0,0,0,0,0,0,"N",2,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22083","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22085","5","112","75","0","2023","1","N",3,0,0,0,0,0,0,0,"N",2.08,0,0,0,0,0,0,0,"N",-1,-25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22087","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",0.84,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22091","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",3.08,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22097","5","112","75","0","2023","1","",7,32,31,22,293329,227416,876,796,"",1.40,0.80,0.76,0.53,0.99,0.92,0.50,1.42,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22099","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22103","5","112","75","0","2023","1","",7,20,21,22,277728,147661,536,1017,"",0.28,0.12,0.13,0.13,0.18,0.14,0.08,1.42,"",0,0.0,-5,-20.0,-5,-19.2,-4,-15.4,-33157,-10.7,-32918,-18.2,193,56.3,85,9.1
"22105","5","112","75","0","2023","1","N",4,0,0,0,0,0,0,0,"N",0.46,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22109","5","112","75","0","2023","1","",5,18,20,20,343384,139399,993,1366,"",0.62,0.22,0.25,0.24,0.45,0.24,0.24,1.87,"",1,25.0,2,12.5,4,25.0,4,25.0,27682,8.8,13496,10.7,-55,-5.2,-152,-10.0
"22113","5","112","75","0","2023","1","",13,45,45,43,378300,253855,2125,656,"",4.06,2.15,2.12,2.01,2.45,2.17,2.53,1.17,"",1,8.3,1,2.3,0,0.0,3,7.5,28177,8.0,6091,2.5,-273,-11.4,30,4.8
"22115","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22117","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",0.95,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22121","5","112","75","0","2023","1","N",3,0,0,0,0,0,0,0,"N",1.49,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22127","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",2.38,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"22999","5","112","75","0","2023","1","N",3,0,0,0,0,0,0,0,"N",0.53,0,0,0,0,0,0,0,"N",2,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23000","5","112","55","0","2023","1","",128,1272,1283,1306,15714008,10433805,190636,939,"",0.83,1.19,1.20,1.21,1.50,1.15,1.90,1.25,"",8,6.7,244,23.7,236,22.5,252,23.9,4677886,42.4,1315523,14.4,-9670,-4.8,125,15.4
"23001","5","112","75","0","2023","1","",7,81,83,86,916532,790500,12608,846,"",0.82,0.98,1.01,1.05,1.26,1.10,1.71,1.24,"",0,0.0,-2,-2.4,1,1.2,4,4.9,110683,13.7,79063,11.1,-3321,-20.8,93,12.4
"23003","5","112","75","0","2023","1","N",4,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23005","5","112","75","0","2023","1","",19,228,219,215,3290358,2031847,51142,1147,"",0.44,0.71,0.69,0.67,0.91,0.68,1.60,1.32,"",4,26.7,32,16.3,30,15.9,32,17.5,1065125,47.9,467339,29.9,11722,29.7,243,26.9
"23007","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23009","5","112","75","0","2023","1","",14,252,258,265,3242049,692395,14529,965,"",1.97,7.19,7.35,7.44,11.10,2.76,4.72,1.51,"",1,7.7,199,375.5,189,273.9,194,273.2,2528053,354.1,82026,13.4,-1349,-8.5,111,13.0
"23011","5","112","75","0","2023","1","",15,165,167,173,1948810,1757425,22710,891,"",1.42,1.57,1.59,1.64,2.04,2.49,3.08,1.28,"",1,7.1,15,10.0,16,10.6,24,16.1,536697,38.0,434533,32.8,192,0.9,167,23.1
"23013","5","112","75","0","2023","1","",3,6,6,6,58140,51633,1334,745,"",0.54,0.21,0.21,0.21,0.25,0.23,0.56,1.19,"",0,0.0,1,20.0,-2,-25.0,-1,-14.3,-4455,-7.1,-5842,-10.2,-489,-26.8,23,3.2
"23015","5","112","75","0","2023","1","",11,90,94,98,1132580,862918,18756,927,"",2.57,5.01,5.28,5.49,7.90,6.59,14.03,1.50,"",0,0.0,2,2.3,3,3.3,5,5.4,180835,19.0,52126,6.4,-5403,-22.4,120,14.9
"23017","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",0.23,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23019","5","112","75","0","2023","1","",14,104,110,110,983712,929846,12122,701,"",1.12,0.88,0.92,0.91,1.00,1.08,1.28,1.11,"",1,7.7,-17,-14.0,-14,-11.3,-13,-10.6,6133,0.6,-20307,-2.1,-2396,-16.5,88,14.4
"23021","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,0,"N",-1,-50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23023","5","112","75","0","2023","1","N",2,0,0,0,0,0,0,0,"N",0.62,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23025","5","112","75","0","2023","1","",13,69,69,71,661177,616345,10527,730,"",3.43,2.51,2.52,2.60,2.96,2.67,3.94,1.16,"",-1,-7.1,-25,-26.6,-24,-25.8,-25,-26.0,-200114,-23.2,-198704,-24.4,-4734,-31.0,28,4.0
"23027","5","112","75","0","2023","1","",8,52,52,53,841209,429491,8013,1236,"",2.34,2.69,2.71,2.73,5.03,2.55,4.48,1.85,"",0,0.0,0,0.0,0,0.0,-2,-3.6,-16581,-1.9,20116,4.9,-1614,-16.8,-9,-0.7
"23029","5","112","75","0","2023","1","",7,136,136,137,1649572,1405715,23881,931,"",2.48,8.00,8.02,7.99,12.33,11.04,15.24,1.54,"N",1,16.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"23031","5","112","75","0","2023","1","",7,47,47,48,541041,458838,8960,879,"",0.34,0.37,0.37,0.37,0.44,0.46,0.79,1.19,"",0,0.0,6,14.6,5,11.9,5,11.6,114554,26.9,91854,25.0,371,4.3,98,12.5
"24000","5","112","55","0","2023","1","",166,1279,1266,1293,15306790,9389237,160324,920,"",0.37,0.28,0.27,0.28,0.27,0.31,0.39,0.96,"",15,9.9,91,7.7,59,4.9,147,12.8,1900317,14.2,874261,10.3,8266,5.4,46,5.3
"24003","5","112","75","0","2023","1","",5,26,13,24,254569,98862,2137,932,"",0.13,0.06,0.03,0.05,0.04,0.03,0.05,1.00,"",1,25.0,-3,-10.3,-15,-53.6,-4,-14.3,-198510,-43.8,-71631,-42.0,-1362,-38.9,-298,-24.2
"24005","5","112","75","0","2023","1","",14,71,68,64,792882,517301,6316,901,"",0.26,0.11,0.11,0.10,0.11,0.12,0.11,1.05,"",2,16.7,22,44.9,18,36.0,16,33.3,207904,35.5,140304,37.2,1539,32.2,-17,-1.9
"24009","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",0.22,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24011","5","112","75","0","2023","1","",6,36,38,39,364167,285701,3552,744,"",3.46,2.22,2.32,2.36,2.60,2.54,2.47,1.13,"",1,20.0,5,16.1,5,15.2,8,25.8,96671,36.1,63100,28.3,1326,59.6,94,14.5
"24013","5","112","75","0","2023","1","",14,138,144,150,1501611,1056282,13119,802,"",1.27,1.41,1.47,1.51,1.80,1.65,1.62,1.23,"",2,16.7,17,14.0,14,10.8,19,14.5,220596,17.2,145364,16.0,2081,18.9,28,3.6
"24015","5","112","75","0","2023","1","",7,123,123,124,1471828,905177,12972,918,"",1.48,2.04,2.03,2.02,2.61,2.22,2.50,1.29,"",-3,-30.0,-3,-2.4,-8,-6.1,-7,-5.3,168965,13.0,-18002,-2.0,-1797,-12.2,143,18.5
"24017","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",0.13,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24019","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",0.54,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24021","5","112","75","0","2023","1","",22,306,303,298,3312617,2058448,44706,843,"",1.29,1.69,1.66,1.62,1.68,1.65,2.85,1.01,"",2,10.0,20,7.0,16,5.6,8,2.8,305117,10.1,120756,6.2,3705,9.0,39,4.9
"24023","5","112","75","0","2023","1","N",1,0,0,0,0,0,0,0,"N",0.39,0,0,0,0,0,0,0,"N",1,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"24025","5","112","75","0","2023","1","",5,31,31,32,227925,199347,2848,560,"",0.33,0.19,0.19,0.20,0.13,0.20,0.21,0.69,"",0,0.0,9,40.9,10,47.6,11,52.4,61894,37.3,56499,39.6,1420,99.4,-39,-6.5
"24027","5","112","75","0","2023","1","",8,61,61,63,831522,449732,6045,1037,"",0.30,0.21,0.21,0.21,0.21,0.20,0.20,0.99,"",2,33.3,2,3.4,0,0.0,-2,-3.1,103546,14.2,120254,36.5,2750,83.5,129,14.2
"24029","5","112","75","0","2023","1","",11,109,106,106,1377096,874756,9360,990,"",6.07,8.91,8.23,8.39,13.49,11.00,8.31,1.59,"",0,0.0,6,5.8,13,14.0,37,53.6,198238,16.8,47578,5.8,-682,-6.8,-37,-3.6
"24031","5","112","75","0","2023","1","",9,15,14,15,176082,130152,2169,924,"",0.11,0.02,0.02,0.02,0.01,0.02,0.03,0.75,"",-1,-10.0,-16,-51.6,-18,-56.2,-16,-51.6,-53097,-23.2,-35125,-21.3,96,4.6,361,64.1
"24033","5","112","75","0","2023","1","",7,6,6,6,32470,30300,303,416,"",0.16,0.01,0.01,0.01,0.01,0.01,0.01,0.48,"",1,16.7,3,100.0,1,20.0,2,50.0,-3220,-9.0,1667,5.8,17,5.9,-270,-39.4
